id,name,label
node_000669,Buffer Overflow,QualityAttribute
node_000670,Buffered Message System,ArchPattern
node_000671,BufferedInputStream,CodeStructure
node_000672,BufferedReader,CodeStructure
node_000673,Bug Fixing,DesignPrinciple
node_000674,Build Client,DDDConcept
node_000675,Build Configuration,CodeStructure
node_000676,Build Process,CodeStructure
node_000677,Build Server,CodeStructure
node_000678,Build State,CodeStructure
node_000679,Build and Smoke Test,CodeStructure
node_000680,Buildbot,ArchPattern
node_000681,Buildbot,CodeStructure
node_000682,Buildbot Master,CodeStructure
node_000683,Builder,DesignPattern
node_000684,Builder Construct,DesignPattern
node_000685,Builder Design Pattern,DesignPattern
node_000686,Builder Pattern,DesignPattern
node_000687,Buildmaster,CodeStructure
node_000688,Buildslave,CodeStructure
node_000689,Bundle-ClassPath,CodeStructure
node_000690,BundleActivator,CodeStructure
node_000691,Bundling,CodeStructure
node_000692,Burst Compute Pattern,ArchPattern
node_000693,Business Layer,CodeStructure
node_000694,Business Logic,CodeStructure
node_000695,Business Logic Layer,CodeStructure
node_000696,Business Logic Tier,CodeStructure
node_000697,Business Rules,CodeStructure
node_000698,Business Rules,DDDConcept
node_000699,Business Rules Component,CodeStructure
node_000700,Business Rules Layer,CodeStructure
node_000701,BusinessPriority,DDDConcept
node_000702,BusinessPriorityCalculator,CodeStructure
node_000703,BusinessPriorityTest,CodeStructure
node_000704,BusinessPriorityTotals,CodeStructure
node_000705,BusinessPriorityTotals,DDDConcept
node_000706,BusinessRules,CodeStructure
node_000707,Button,CodeStructure
node_000708,Bytecode,CodeStructure
node_000709,Bytecode Interpreter,CodeStructure
node_000710,BytecodeStream,CodeStructure
node_000711,C Interfaces and Implementations,CodeStructure
node_000712,C Language,CodeStructure
node_000713,C Language Implementation,CodeStructure
node_000714,C&C Structures,ArchPattern
node_000715,C&C View,ArchPattern
node_000716,C&C Views,ArchPattern
node_000717,C&C views,CodeStructure
node_000718,C++ Class Implementation,CodeStructure
node_000719,C++ Hardcoded Content,CodeStructure
node_000720,C++ Include Statement,CodeStructure
node_000721,C++ Include Statements,CodeStructure
node_000722,C++ Programming Language,CodeStructure
node_000723,C++ Standard Template Library (STL),CodeStructure
node_000724,C++ Templates,CodeStructure
node_000725,C4 Model,ArchPattern
node_000726,C4 Software Architecture Model,ArchPattern
node_000727,C4 software architecture model,ArchPattern
node_000728,CAISI Permissions Model,CodeStructure
node_000729,CAP Theorem,ArchPattern
node_000730,CDash,ArchPattern
node_000731,CDash,CodeStructure
node_000732,CDash Architecture,ArchPattern
node_000733,CHAIN OF RESPONSIBILITY,DesignPattern
node_000734,CI/CD Infrastructure,ArchPattern
node_000735,CI/CD Pipeline,CodeStructure
node_000736,CIA Triad,DesignPrinciple
node_000737,CK Metrics Suite,CodeStructure
node_000738,CMake,CodeStructure
node_000739,CMake Commands,DesignPattern
node_000740,COCOMO II,ArchPattern
node_000741,COM Interfaces in Internet Explorer,CodeStructure
node_000742,COMMAND,DesignPattern
node_000743,COMPOSITE,DesignPattern
node_000744,CORBA,ArchPattern
node_000745,CPU,DDDConcept
node_000746,CPack,CodeStructure
node_000747,CQRS,ArchPattern
node_000748,CQRS,DDDConcept
node_000749,CQRS,DesignPattern
node_000750,CQRS (Command-Query Responsibility Segregation),ArchPattern
node_000751,CQRS (Command-Query Responsibility Segregation),DDDConcept
node_000752,CQRS (Command-Query Responsibility Segregation),DesignPattern
node_000753,CQRS systems,DDDConcept
node_000754,CQS (Command Query Separation),DesignPattern
node_000755,CQS (Command Query Separation),DesignPrinciple
node_000756,CRC Card Method,DesignPattern
node_000757,CRC Cards,CodeStructure
node_000758,CRC Cards,DesignPattern
node_000759,CRC Cards,DesignPrinciple
node_000760,CRUD,DesignPattern
node_000761,CRUD Functionality,CodeStructure
node_000762,CRUD Operations,CodeStructure
node_000763,CRUD Operations,DesignPattern
node_000764,CRUD Operations,DesignPrinciple
node_000765,CRUD Technique,DesignPattern
node_000766,CSolver,CodeStructure
node_000767,CTest,CodeStructure
node_000768,Cabal Tool,CodeStructure
node_000769,Cache,ArchPattern
node_000770,Cache,CodeStructure
node_000771,Cache,DesignPattern
node_000772,Cache Implementation,CodeStructure
node_000773,Cache Implementation,DesignPattern
node_000774,Cache Manager,CodeStructure
node_000775,Cache Misses,CodeStructure
node_000776,Cache Misses,QualityAttribute
node_000777,Cache Strategy,DesignPattern
node_000778,Cache-Control Directive,QualityAttribute
node_000779,Cache-aside Pattern,ArchPattern
node_000780,Cacheable Resources,QualityAttribute
node_000781,Cached Virtual Filesystem,CodeStructure
node_000782,Caching,ArchPattern
node_000783,Caching,CodeStructure
node_000784,Caching,DesignPattern
node_000785,Caching,QualityAttribute
node_000786,Caching Infrastructure,ArchPattern
node_000787,Caching Mechanism,QualityAttribute
node_000788,Caching Policy,QualityAttribute
node_000789,Caching Proxy,DesignPattern
node_000790,Caching Results,CodeStructure
node_000791,Caching Sequence Values,QualityAttribute
node_000792,CachingAccountService,CodeStructure
node_000793,CafeMenu,CodeStructure
node_000794,Caffeine Beverage,CodeStructure
node_000795,CaffeineBeverage,CodeStructure
node_000796,CaffeineBeverage,DDDConcept
node_000797,CaffeineBeverageWithHook,CodeStructure
node_000798,Calculator Interface,DesignPattern
node_000799,CaliforniaPizzaStore,CodeStructure
node_000800,Call to Action,DesignPattern
node_000801,Call-and-Return,ArchPattern
node_000802,Call-and-Return Architectural Style,ArchPattern
node_000803,Call-and-Return Style,ArchPattern
node_000804,Call-and-return architectural style,ArchPattern
node_000805,Callback,CodeStructure
node_000806,Callback Module,CodeStructure
node_000807,CamelCase Notation,DesignPrinciple
node_000808,Canary Testing,QualityAttribute
node_000809,Cancel Command,DesignPattern
node_000810,Canvas,CodeStructure
node_000811,Capability,DDDConcept
node_000812,Capability Maturity Model for Software (Sw-CMM),DDDConcept
node_000813,Capacity Management,CodeStructure
node_000814,Capped Exponential Back-off,DesignPattern
node_000815,Car,DDDConcept
node_000816,Car Class,CodeStructure
node_000817,Car Interface,CodeStructure
node_000818,Card Reader Requirement,CodeStructure
node_000819,Cardinality Constraints,DesignPrinciple
node_000820,Caretaker,CodeStructure
node_000821,CartHandler,CodeStructure
node_000822,Cascaded Command Tables,CodeStructure
node_000823,Cascading Deletes,DesignPattern
node_000824,Case Management Service,CodeStructure
node_000825,Case Statement,DesignPattern
node_000826,Cassandra,CodeStructure
node_000827,Cat Object,CodeStructure
node_000828,Catalog,CodeStructure
node_000829,Catalog Checkout,CodeStructure
node_000830,Catalog Service,ArchPattern
node_000831,Catalog Service,CodeStructure
node_000832,Catalog Service,DDDConcept
node_000833,Catalog-Checkout Component,CodeStructure
node_000834,CatalogItem,DDDConcept
node_000835,Category Frame,CodeStructure
node_000836,Cathedral Model,ArchPattern
node_000837,Cause-Effect Graphing,DesignPattern
node_000838,CeilingFan,CodeStructure
node_000839,CeilingFanHighCommand,DesignPattern
node_000840,CeilingFanMediumCommand,DesignPattern
node_000841,CeilingFanOffCommand,DesignPattern
node_000842,CelingFanOnCommand,DesignPattern
node_000843,Cell,CodeStructure
node_000844,Central Booking System,CodeStructure
node_000845,Central Database,CodeStructure
node_000846,Central Index,CodeStructure
node_000847,Central Metadata Server,CodeStructure
node_000848,Centralized Architecture,ArchPattern
node_000849,Centralized Configuration,DesignPrinciple
node_000850,Centralized Version Control System,CodeStructure
node_000851,Certificate-based Authentication,QualityAttribute
node_000852,Certification,QualityAttribute
node_000853,Certifying Authority,DDDConcept
node_000854,Chain of Responsibility,DesignPattern
node_000855,Chain of Responsibility Pattern,DesignPattern
node_000856,Change Control,QualityAttribute
node_000857,Change Control Committee,CodeStructure
node_000858,Change Function Declaration,DesignPattern
node_000859,Change Management,DDDConcept
node_000860,Change Management,QualityAttribute
node_000861,Change Management Process,CodeStructure
node_000862,Change Management Process,DesignPattern
node_000863,Change Management in Components,QualityAttribute
node_000864,Change Request,DDDConcept
node_000865,Change Request (CR),DDDConcept
node_000866,Change as Little as Possible,DesignPrinciple
node_000867,ChangeManager,CodeStructure
node_000868,ChangeManager,DesignPattern
node_000869,ChangeState,DesignPattern
node_000870,Changelog,CodeStructure
node_000871,Changeset,DDDConcept
node_000872,Channel,DDDConcept
node_000873,Channel Bridge,ArchPattern
node_000874,Channel Dispatcher,CodeStructure
node_000875,Channel Interface,CodeStructure
node_000876,Chaos Monkey,DesignPattern
node_000877,Character,CodeStructure
node_000878,Character Class,CodeStructure
node_000879,Character Interface,CodeStructure
node_000880,Character-oriented Interface,DesignPattern
node_000881,CharacterAdapter,CodeStructure
node_000882,CharacterAdapter Class,CodeStructure
node_000883,ChargeCalculator,CodeStructure
node_000884,Chassis,CodeStructure
node_000885,Chassis Class,CodeStructure
node_000886,Check Box,DesignPattern
node_000887,"Check Box, Radio Button, List Box",DesignPattern
node_000888,Check-in,DDDConcept
node_000889,Check-out,DDDConcept
node_000890,CheckMe,DesignPattern
node_000891,CheckOutBook Use Case,CodeStructure
node_000892,Checkpoint,CodeStructure
node_000893,Checkpoint,DDDConcept
node_000894,Checkpoint Processing,DesignPattern
node_000895,Checksum Management,CodeStructure
node_000896,Cheese,CodeStructure
node_000897,CheesePizza,CodeStructure
node_000898,CheesePizza,DDDConcept
node_000899,ChicagoPizzaIngredientFactory,CodeStructure
node_000900,ChicagoPizzaStore,CodeStructure
node_000901,ChicagoStyleCheesePizza,CodeStructure
node_000902,Chidamber and Kemerer Metrics Suite,CodeStructure
node_000903,Child Access,DesignPattern
node_000904,Child Method,CodeStructure
node_000905,Child Process Structure,CodeStructure
node_000906,ChildSpecificationList,CodeStructure
node_000907,ChocolateBoiler,CodeStructure
node_000908,Choices Operating System,ArchPattern
node_000909,Choreography,ArchPattern
node_000910,Choreography,CodeStructure
node_000911,Choreography,DesignPattern
node_000912,Choreography Communication Style,ArchPattern
node_000913,Chunked Transfer Encoding,DesignPattern
node_000914,Circle,CodeStructure
node_000915,Circle/Ellipse Dilemma,DesignPattern
node_000916,Circuit Breaker Pattern,DesignPattern
node_000917,ClamPizza,CodeStructure
node_000918,ClamPizza,DDDConcept
node_000919,Clang Compiler,CodeStructure
node_000920,Class,CodeStructure
node_000921,Class,DDDConcept
node_000922,Class Adapter,DesignPattern
node_000923,Class Diagram,CodeStructure
node_000924,Class Diagram,DesignPattern
node_000925,Class Hierarchy Design,CodeStructure
node_000926,Class Inheritance,CodeStructure
node_000927,Class Inheritance,DesignPattern
node_000928,Class Interface Comment,CodeStructure
node_000929,Class Patterns,DesignPattern
node_000930,Class Responsibility Collaboration (CRC) Cards,DesignPattern
node_000931,Class Roll,CodeStructure
node_000932,Class vs Interface,DesignPrinciple
node_000933,Class-Responsibility-Collaborator (CRC) Card,DesignPattern
node_000934,ClassDiagramGraph,CodeStructure
node_000935,ClassManager,CodeStructure
node_000936,ClassNode,CodeStructure
node_000937,ClassRelationshipEdge,CodeStructure
node_000938,Classes of Objects,CodeStructure
node_000939,Classical Inheritance Implementation,DesignPattern
node_000940,ClauseElement,CodeStructure
node_000941,Clean Architecture,ArchPattern
node_000942,Clean Embedded Architecture,ArchPattern
node_000943,Cleanability,QualityAttribute
node_000944,Client,CodeStructure
node_000945,Client Code,CodeStructure
node_000946,Client Helper,CodeStructure
node_000947,Client Libraries,CodeStructure
node_000948,Client Library,CodeStructure
node_000949,Client Performance,QualityAttribute
node_000950,Client Proxy (Stub),CodeStructure
node_000951,Client Specific Interfaces,CodeStructure
node_000952,Client-Server,ArchPattern
node_000953,Client-Server Architectural Pattern,ArchPattern
node_000954,Client-Server Architecture,ArchPattern
node_000955,Client-Server Communication,QualityAttribute
node_000956,Client-Server Interaction,CodeStructure
node_000957,Client-Server Interface,CodeStructure
node_000958,Client-Server Model,ArchPattern
node_000959,Client-Server Pattern,ArchPattern
node_000960,Client-Server System,ArchPattern
node_000961,Client-Side Mount Table,CodeStructure
node_000962,Client-server style,ArchPattern
node_000963,Client-side Discovery Pattern,ArchPattern
node_000964,Client-side Library,CodeStructure
node_000965,Client/Server Architecture,ArchPattern
node_000966,ClientCollectionSystem,CodeStructure
node_000967,ClientCollectionSystem.exe,CodeStructure
node_000968,ClientException,CodeStructure
node_000969,ClientException.java,CodeStructure
node_000970,Clipboard Commands,DesignPattern
node_000971,ClockTimer,CodeStructure
node_000972,Clone,CodeStructure
node_000973,Clone Operation,DesignPattern
node_000974,Closure,DesignPrinciple
node_000975,Closure Library,CodeStructure
node_000976,Closure Principle,DesignPrinciple
node_000977,Cloud API,CodeStructure
node_000978,Cloud Build System,DDDConcept
node_000979,Cloud Computing,ArchPattern
node_000980,Cloud PaaS,ArchPattern
node_000981,Cloud Provider Infrastructure,ArchPattern
node_000982,Cloud-Based Services Adapter,DesignPattern
node_000983,Cloud-Native Applications,ArchPattern
node_000984,Cloud-Native Applications,DesignPrinciple
node_000985,Cloud-native Application,ArchPattern
node_000986,Cluster Management,CodeStructure
node_000987,Clustering,ArchPattern
node_000988,CoC Team,CodeStructure
node_000989,Coarse-Grained Domain Service,DDDConcept
node_000990,Coarse-Grained Libraries,CodeStructure
node_000991,Code Analysis Tools,CodeStructure
node_000992,Code Comments,CodeStructure
node_000993,Code Complexity,QualityAttribute
node_000994,Code Complexity Measurement,QualityAttribute
node_000995,Code Conversion,DesignPattern
node_000996,Code Duplication,DesignPrinciple
node_000997,Code Extraction,CodeStructure
node_000998,Code Generation,DesignPattern
node_000999,Code Generator,CodeStructure
node_001000,Code Modules,CodeStructure
node_001001,Code Optimization,DesignPrinciple
node_001002,Code Organization,CodeStructure
node_001003,Code Packages,CodeStructure
